No.,Bandpass,Measurement,Unc High,Unc Low,Unit,Frequency (Hz),Flux Density,FD Unc High,FD Unc Low,FD Upper Limit,FD Lower Limit,Flux,F Unc High,F Unc Low,F Upper Limit,F Lower Limit,Telescope,Instrument,Frequency,Freq. Unit,Aperature Type,Reference
1,0.3-8 keV (Chandra),1.3e-14,,,erg/cm^2/s,9.99999984306749e+17,1.30000002040123e-09,,,,,1300000000.0,,,,,Chandra,"ACIS-I, ACIS-S",4.15,keV,flux integrated from map or image,2016ApJS..224...40W
2,0.2-4 keV (EINSTEIN),1.416e-12,,,erg/cm^2/s,5.24599984e+17,2.69919947233548e-07,,,,,141600000000.0,,,,,Einstein,IPC,2.1,keV,flux integrated from map or image,1992ApJS...80..531F
3,FUV (GALEX) AB,13.18,0.01,0.01,mag,1980000060000000.0,0.01941,0.0001788,0.0001788,,,38431801164600.0,354024010728.0,354024010728.0,,,GALEX,FUV detector,1516.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
4,FUV (GALEX) AB,12.93,0.0,0.0,mag,1970000030072800.0,0.02444,,,,,48146800734979.2,,,,,GALEX,FUV detector,1525.0,A,flux in fixed aperture,2010AJ....139.1212S
5,FUV (GALEX) AB,12.76,0.01,0.01,mag,1960000004030460.0,0.02858,0.0002632,0.0002632,,,56016800115190.5,515872001060.817,515872001060.817,,,GALEX,FUV detector,1530.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
6,FUV (GALEX),12.66,0.02,0.02,mag,1949999977988100.0,0.004494,8.278e-05,8.278e-05,,,8763299901078.52,161420998177.855,161420998177.855,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
7,FUV (GALEX),12.67,0.01,0.01,mag,1949999977988100.0,0.004453,4.101e-05,4.101e-05,,,8683349901981.01,79969499097.292,79969499097.292,,,GALEX,FUV detector,1539.0,A,flux in fixed aperture,2015ApJS..220....6B
8,NUV (GALEX) AB,12.35,0.0,0.0,mag,1360000052101100.0,0.04169,,,,,56698402172094.9,,,,,GALEX,NUV detector,2200.0,A,flux in fixed aperture,2010AJ....139.1212S
9,NUV (GALEX) AB,12.84,0.01,0.01,mag,1319999950000000.0,0.02655,0.0002445,0.0002445,,,35045998672500.0,322739987775.0,322739987775.0,,,GALEX,NUV detector,2267.0,A,total flux; beam filling or dilution corrected,2007ApJS..173..185G
10,NUV (GALEX) AB,12.31,0.01,0.01,mag,1300000030064640.0,0.04325,0.0003984,0.0003984,,,56225001300295.7,517920011977.753,517920011977.753,,,GALEX,NUV detector,2310.0,A,total flux; beam filling or dilution corrected,2018ApJS..234...18B
11,NUV (GALEX),12.22,0.01,0.01,mag,1290000004022270.0,0.01021,9.4e-05,9.4e-05,,,13170900041067.4,121260000378.093,121260000378.093,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
12,NUV (GALEX),12.21,0.01,0.01,mag,1290000004022270.0,0.0103,9.486e-05,9.486e-05,,,13287000041429.4,122369400381.553,122369400381.553,,,GALEX,NUV detector,2316.0,A,flux in fixed aperture,2015ApJS..220....6B
13,B (Cousins) (B_T),10.89,0.09,0.09,mag,681000015000000.0,0.188,0.01625,0.01625,,,128028002820000.0,11066250243750.0,11066250243750.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
14,B (Cousins) (B_26),10.97,0.09,0.09,mag,681000015000000.0,0.1745,0.01508,0.01508,,,118834502617500.0,10269480226200.0,10269480226200.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
15,B (m_B),10.91,0.12,0.12,mag,681000015000000.0,0.1843,0.02153,0.02153,,,125508302764500.0,14661930322950.0,14661930322950.0,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
16,B (m_B^0),10.59,,,mag,681000015000000.0,0.2474,,,,,168479403711000.0,,,,,Literature compilation,Literature compilation,4400.0,A,multiple methods,1991RC3.9.C...0000d
17,B (Cousins) (B_25),11.08,0.09,0.09,mag,681000015000000.0,0.1573,0.01359,0.01359,,,107121302359500.0,9254790203850.0,9254790203850.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
18,B (Cousins) (B_T),10.94,0.09,0.09,mag,681000015000000.0,0.1786,0.01544,0.01544,,,121626602679000.0,10514640231600.0,10514640231600.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
19,B (Cousins) (B_25),11.07,0.09,0.09,mag,681000015000000.0,0.1584,0.01369,0.01369,,,107870402376000.0,9322890205350.0,9322890205350.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
20,B (Cousins) (B_26),10.99,0.09,0.09,mag,681000015000000.0,0.171,0.01478,0.01478,,,116451002565000.0,10065180221700.0,10065180221700.0,,,1m Schmidt,PDS,4400.0,A,modelled datum,1989ESOLV.C...0000L
21,b_J (SuperCOSMOS),10.05,,,mag,640999978000000.0,0.3772,,,,,241785191701600.0,,,,,UKST,Photographic plates,4680.0,A,integrated from scans,2006MNRAS.372.1856F
22,B_J,11.3818,,,mag,640999978000000.0,0.1106,,,,,70894597566800.0,,,,,UKST,Photographic plates,4680.0,A,flux in fixed aperture,2005MNRAS.361...34D
23,R (Cousins) (R_26),9.74,0.09,0.09,mag,468000004000000.0,0.3908,0.03378,0.03378,,,182894401563200.0,15809040135120.0,15809040135120.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
24,R (Cousins) (R_T),9.74,0.09,0.09,mag,468000004000000.0,0.392,0.03388,0.03388,,,183456001568000.0,15855840135520.0,15855840135520.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
25,R (Cousins) (R_25),9.8,0.09,0.09,mag,468000004000000.0,0.3689,0.03188,0.03188,,,172645201475600.0,14919840127520.0,14919840127520.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
26,R (Cousins) (R_26),9.75,0.09,0.09,mag,468000004000000.0,0.3861,0.03337,0.03337,,,180694801544400.0,15617160133480.0,15617160133480.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
27,R (Cousins) (R_T),9.75,0.09,0.09,mag,468000004000000.0,0.3883,0.03356,0.03356,,,181724401553200.0,15706080134240.0,15706080134240.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
28,R (Cousins) (R_25),9.79,0.09,0.09,mag,468000004000000.0,0.3731,0.03224,0.03224,,,174610801492400.0,15088320128960.0,15088320128960.0,,,1m Schmidt,PDS,6400.0,A,modelled datum,1989ESOLV.C...0000L
29,R,11.575,,,mag,468000004000000.0,0.0722,,,,,33789600288800.0,,,,,UKST,Photographic plates,6400.0,A,flux in fixed aperture,2005MNRAS.361...34D
30,I,11.0306,,,mag,378999994000000.0,0.0987,,,,,37407299407800.0,,,,,UKST,Photographic plates,7900.0,A,flux in fixed aperture,2005MNRAS.361...34D
31,J (HST),12.53,0.05,0.05,mag,266000008000000.0,0.01527,0.0007033,0.0007033,,,4061820122160.0,187077805626.4,187077805626.4,,,HST,NICMOS,1.1264,microns,flux in fixed aperture,2007AJ....134.2124R
32,J (HST),16.26,0.05,0.05,mag,266000008000000.0,0.0004919,2.265e-05,2.265e-05,,,130845403935.2,6024900181.2,6024900181.2,,,HST,NICMOS,1.1264,microns,flux in fixed aperture,2007AJ....134.2124R
33,J (2MASS/CTIO),12.482,0.008,0.008,mag,242746929554656.0,0.016206465799434,0.000119413652991663,0.000119413652991663,,,3934069811745.15,28987297610.6313,28987297610.6313,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
34,J (2MASS/CTIO),13.491,0.154,0.154,mag,242746929554656.0,0.00639864943617688,0.000907579584113396,0.000907579584113396,,,1553252503928.57,220312157370.018,220312157370.018,,,1.3m,256x256 NICMOS3,1.235,microns,flux in fixed aperture,2006AJ....131.1163S
35,H (HST),15.31,0.05,0.05,mag,187000007000000.0,0.0007667,3.531e-05,3.531e-05,,,143372905366.9,6602970247.17,6602970247.17,,,HST,NICMOS,1.6037,microns,flux in fixed aperture,2007AJ....134.2124R
36,H (HST),11.61,0.05,0.05,mag,187000007000000.0,0.02315,0.001066,0.001066,,,4329050162050.0,199342007462.0,199342007462.0,,,HST,NICMOS,1.6037,microns,flux in fixed aperture,2007AJ....134.2124R
37,H (2MASS/CTIO),11.685,0.011,0.011,mag,180380540312876.0,0.0216920180249446,0.000219769956301261,0.000219769956301261,,,3912817931816.15,39642223462.1586,39642223462.1586,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
38,H (2MASS/CTIO),12.76,0.177,0.177,mag,180380540312876.0,0.00805934888647781,0.00131385943165113,0.00131385943165113,,,1453749706712.84,236994674176.399,236994674176.399,,,1.3m,256x256 NICMOS3,1.662,microns,flux in fixed aperture,2006AJ....131.1163S
39,K (HST),14.75,0.05,0.05,mag,144999992000000.0,0.0008007,3.687e-05,3.687e-05,,,116101493594.4,5346149705.04,5346149705.04,,,HST,NICMOS,2.0658,microns,flux in fixed aperture,2007AJ....134.2124R
40,K (HST),10.77,0.05,0.05,mag,144999992000000.0,0.03129,0.001441,0.001441,,,4537049749680.0,208944988472.0,208944988472.0,,,HST,NICMOS,2.0658,microns,flux in fixed aperture,2007AJ....134.2124R
41,K_s (2MASS/CTIO),11.356,0.009,0.009,mag,138857090319592.0,0.0191247422680733,0.000158530847233748,0.000158530847233748,,,2655606064456.78,22013132172.7781,22013132172.7781,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
42,K_s (2MASS/CTIO),12.308,0.135,0.135,mag,138857090319592.0,0.00795784711257758,0.000989475487222329,0.000989475487222329,,,1105003495260.69,137395687098.254,137395687098.254,,,1.3m,256x256 NICMOS3,2.159,microns,flux in fixed aperture,2006AJ....131.1163S
43,3.6 microns IRAC AB,9.65,0.001,0.001,mag,84399999680512.0,0.5012,0.0004616,0.0004616,,,42301279839872.6,38959039852.5243,38959039852.5243,,,Spitzer,IRAC,3.55,microns,total flux; beam filling or dilution corrected,2018ApJS..234...18B
44,12 microns (IRAS),2.92,0.38,0.38,Jy,25000000100000.0,2.92,0.38,0.38,,,73000000292000.0,9500000038000.0,9500000038000.0,,,IRAS,Survey array,12.0,microns,flux in fixed aperture,2004AJ....127.3235S
45,15 microns (Spitzer),103.0,,,mJy,19999999655936.0,0.103,,,,,2059999964561.41,,,,,Spitzer,IRS,15.0,microns,flux in fixed aperture,2009ApJ...699.1982B
46,25 microns (IRAS),7.11,1.13,1.13,Jy,12000000200000.0,7.11,1.13,1.13,,,85320001422000.0,13560000226000.0,13560000226000.0,,,IRAS,Survey array,25.0,microns,flux in fixed aperture,2004AJ....127.3235S
47,30 microns (Spitzer),649.0,,,mJy,9989999558656.0,0.649,,,,,6483509713567.74,,,,,Spitzer,IRS,30.0,microns,flux in fixed aperture,2009ApJ...699.1982B
48,60 microns (ISO),21.5,20.0,20.0,Jy,4999999910000.0,21.5,4.3,4.3,,,107499998065000.0,21499999613000.0,21499999613000.0,,,ISO,LWS,60.0,microns,modelled datum,2001A&A...375..566N
49,60 microns (IRAS),46.88,1.7,1.7,Jy,4999999910000.0,46.88,1.7,1.7,,,234399995780800.0,8499999847000.0,8499999847000.0,,,IRAS,Survey array,60.0,microns,flux in fixed aperture,2004AJ....127.3235S
50,100 microns (IRAS),85.69,8.2,8.2,Jy,3000000050000.0,85.69,8.2,8.2,,,257070004284500.0,24600000410000.0,24600000410000.0,,,IRAS,Survey array,100.0,microns,flux in fixed aperture,2004AJ....127.3235S
51,870 microns (HHT),195.0,,,mJy,344999985000.0,0.195,,,,,67274997075.0,,,,,HHT,Bolometer,870.0,microns,flux integrated from map or image,2007A&A...466..467S
52,1.3 mm (NRAO),0.06,0.03,0.03,Jy,230999998000.0,0.06,0.03,0.03,,,13859999880.0,6929999940.0,6929999940.0,,,12m,Schottky diode heterodyne system,1.3,mm,not reported in paper,1987ApJ...318..645T
53,38.25 GHz (GBT),4.27,0.74,0.74,mJy,38300000256.0,0.00427,0.00074,0.00074,,,163541001.09312,28342000.18944,28342000.18944,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
54,38.25 GHz (GBT),4.39,0.74,0.74,mJy,38300000256.0,0.00439,0.00074,0.00074,,,168137001.12384,28342000.18944,28342000.18944,,,GBT,CCB,38.25,GHz,flux integrated from map or image,2014ApJ...780...19R
55,34.75 GHz (GBT),4.64,0.55,0.55,mJy,34800001024.0,0.00464,0.00055,0.00055,,,161472004.75136,19140000.5632,19140000.5632,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
56,34.75 GHz (GBT),4.64,0.55,0.55,mJy,34800001024.0,0.00464,0.00055,0.00055,,,161472004.75136,19140000.5632,19140000.5632,,,GBT,CCB,34.75,GHz,flux integrated from map or image,2014ApJ...780...19R
57,31.25 GHz (GBT),5.44,0.42,0.42,mJy,31299999744.0,0.00544,0.00042,0.00042,,,170271998.60736,13145999.89248,13145999.89248,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
58,31.25 GHz (GBT),5.11,0.42,0.42,mJy,31299999744.0,0.00511,0.00042,0.00042,,,159942998.69184,13145999.89248,13145999.89248,,,GBT,CCB,31.25,GHz,flux integrated from map or image,2014ApJ...780...19R
59,27.75 GHz (GBT),6.45,0.96,0.96,mJy,27800000512.0,0.00645,0.00096,0.00096,,,179310003.3024,26688000.49152,26688000.49152,,,GBT,CCB,27.75,GHz,flux integrated from map or image,2014ApJ...780...19R
60,27.75 GHz (GBT),7.77,0.96,0.96,mJy,27299999744.0,0.00777,0.00096,0.00096,,,212120998.01088,26207999.75424,26207999.75424,,,GBT,CCB,27.25,GHz,flux integrated from map or image,2014ApJ...780...19R
61,5000 MHz,0.24,,,Jy,5000000000.0,0.24,,,,,1200000000.0,,,,,Parkes,?,5000.0,MHz,integrated from scans,1990PKS90.C...0000W
62,4.85 GHz,246.0,17.0,17.0,mJy,4849999870.0,0.246,0.017,0.017,,,1193099968.02,82449997.79,82449997.79,,,Parkes,NRAO seven-beam receiver,4.85,GHz,modelled datum,1994ApJS...90..179G
63,2700 MHz,0.36,,,Jy,2700000000.0,0.36,,,,,972000000.0,,,,,Parkes,?,2700.0,MHz,integrated from scans,1990PKS90.C...0000W
64,1.4GHz,258.9,8.6,8.6,mJy,1400000000.0,0.2589,0.0086,0.0086,,,362460000.0,12040000.0,12040000.0,,,VLA,"D, DnC configurations",1.4,GHz,flux integrated from map or image,1998AJ....115.1693C
65,408 MHz,1.25,0.06,0.06,Jy,408000000.0,1.25,0.06,0.06,,,510000000.0,24480000.0,24480000.0,,,Molonglo Cross,?,408.0,MHz,modelled datum,1981MNRAS.194..693L
66,408 MHz,1.25,,,Jy,408000000.0,1.25,,,,,510000000.0,,,,,Parkes,?,408.0,MHz,integrated from scans,1990PKS90.C...0000W
67,160 MHz,2.6,,,Jy,160000000.0,2.6,,,,,416000000.0,,,,,Culgoora Circular Array,?,160.0,MHz,flux integrated from map or image,1995AuJPh..48..143S
68,80 MHz,5.0,,,Jy,80000000.0,5.0,,,,,400000000.0,,,,,Culgoora Circular Array,?,80.0,MHz,flux integrated from map or image,1995AuJPh..48..143S
69,80 MHz,4.0,,,Jy,80000000.0,4.0,,,,,320000000.0,,,,,Parkes,?,80.0,MHz,integrated from scans,1990PKS90.C...0000W
